ID;VL_FATU;VL_SLDO;DT_ABRT;DS_CNAE;DT_REFE;IDADE_ANOS;MOMENTO_VIDA;VL_TOTAL_RECEBIDO;VL_TOTAL_PAGO
CNPJ_03728;1261953;-90628;2018-02-18;Produção de ferro-gusa;2025-05-31;7;Maturidade;0;0
CNPJ_03721;25730098;751837;2020-03-26;Engenharia civil;2025-05-31;5;Maturidade;0;320
CNPJ_03672;85311;12175;2019-08-20;Saneamento básico;2025-05-31;6;Maturidade;0;261
CNPJ_03671;57561;-8013;2022-12-29;Cultivo de soja;2025-05-31;2;Expansão;30628619;5682100
CNPJ_03670;938185;37100;2016-11-22;Extração de minério de ferro;2025-05-31;9;Maturidade;7029267;4162867
CNPJ_03615;30961538;-2877443;2008-10-18;Educação superior;2025-05-31;17;Declínio;32;0
CNPJ_03616;552648;53725;2016-02-06;Consultoria empresarial;2025-05-31;9;Maturidade;22;0
CNPJ_03617;89768;-2139;2023-05-02;Transporte ferroviário de carga;2025-05-31;2;Expansão;0;0
CNPJ_03618;946603;-2199;2017-03-10;Fabricação de móveis;2025-05-31;8;Maturidade;3649;668
CNPJ_03619;2629387;-58623;2020-03-03;Comércio varejista de combustíveis;2025-05-31;5;Maturidade;1228530;197116
CNPJ_03620;462458;6388;2022-10-05;Construção de rodovias;2025-05-31;3;Expansão;0;5311835
CNPJ_03621;85552;2120;2019-06-24;Comércio atacadista de tecidos;2025-05-31;6;Maturidade;0;37
CNPJ_03622;101330;-4105;2020-06-21;Consultoria empresarial;2025-05-31;5;Maturidade;3611110;810920
CNPJ_03623;80625336;-1422904;2010-12-25;Planos de saúde;2025-05-31;14;Declínio;1724;3473
CNPJ_03624;58632686;386825;2003-04-11;Serviços de tecnologia da informação;2025-05-31;22;Declínio;0;84
CNPJ_03625;9921425;36060;2001-07-02;Cultivo de trigo;2025-05-31;24;Declínio;82;111
CNPJ_03626;252018;-10108;2020-01-12;Planos de saúde;2025-05-31;5;Maturidade;42344;5227472
CNPJ_03627;2040148;176558;2018-02-24;Montagem industrial;2025-05-31;7;Maturidade;645;0
CNPJ_03628;1254605;-109375;2016-10-31;Educação superior;2025-05-31;9;Maturidade;250;41
CNPJ_03629;101265;4223;2023-12-11;Educação superior;2025-05-31;1;Início;0;85
CNPJ_03614;258586;13887;2022-04-02;Extração de minério de ferro;2025-05-31;3;Expansão;145;0
CNPJ_03613;1199199;-28629;2022-03-29;Comércio atacadista de medicamentos;2025-05-31;3;Expansão;0;0
CNPJ_03612;2048224;-184394;2017-07-23;Fabricação de papel;2025-05-31;8;Maturidade;552878;131721
CNPJ_03611;161203;-3544;2019-05-26;Cultivo de trigo;2025-05-31;6;Maturidade;128287;122847
CNPJ_03595;261124;22465;2022-05-17;Atividades de bancos múltiplos;2025-05-31;3;Expansão;132;0
CNPJ_03596;6871079;212519;2009-08-25;Fabricação de produtos químicos;2025-05-31;16;Declínio;386;0
CNPJ_03597;1266755;-50676;2021-12-03;Comércio atacadista de medicamentos;2025-05-31;3;Expansão;0;2297
CNPJ_03598;132184;6957;2023-04-27;Serviços de tecnologia da informação;2025-05-31;2;Expansão;0;35
CNPJ_03599;1456891;114921;2018-04-30;Telecomunicações sem fio;2025-05-31;7;Maturidade;2084949;364780
CNPJ_03600;61107;2679;2019-01-08;Produção de ferro-gusa;2025-05-31;6;Maturidade;0;0
CNPJ_03601;570779;55785;2016-12-25;Fabricação de móveis;2025-05-31;8;Maturidade;3844;4111
CNPJ_03630;6560388;-538469;2014-03-19;Construção de barragens;2025-05-31;11;Declínio;191458;121557
CNPJ_03602;2983389;30217;2019-11-24;Armazenamento geral;2025-05-31;6;Maturidade;17567584;7355490
CNPJ_03604;193184;-12138;2020-06-09;Fabricação de papel;2025-05-31;5;Maturidade;214645;3369811
CNPJ_03605;844424;-36974;2016-12-20;Televisão aberta;2025-05-31;8;Maturidade;485;511
CNPJ_03606;29893350;1106485;2018-08-30;Produção cinematográfica;2025-05-31;7;Maturidade;7207;3940
CNPJ_03607;133875;-13375;2019-06-06;Construção de edifícios;2025-05-31;6;Maturidade;17468;2447
CNPJ_03608;8890090;-440256;2020-10-27;Seguros de vida;2025-05-31;5;Maturidade;84552;913452
CNPJ_03609;359513;29556;2019-04-15;Planos de saúde;2025-05-31;6;Maturidade;48;0
CNPJ_03610;114867;5570;2023-02-12;Fabricação de caminhões e ônibus;2025-05-31;2;Expansão;1089;171
CNPJ_03603;2731495;-182605;2017-05-24;Cultivo de trigo;2025-05-31;8;Maturidade;1017;57
CNPJ_03631;222446;-12980;2019-02-05;Comércio atacadista de alimentos;2025-05-31;6;Maturidade;1469;0
CNPJ_03632;1800608;-107741;2020-12-30;Comércio varejista de combustíveis;2025-05-31;4;Expansão;0;0
CNPJ_03633;202013;-18131;2022-11-07;Restaurantes e similares;2025-05-31;3;Expansão;299006;75697
CNPJ_03654;2044217;151898;2018-05-29;Armazenamento geral;2025-05-31;7;Maturidade;3314;0
CNPJ_03655;19491268;2707814;2013-03-02;Produção de ferro-gusa;2025-05-31;12;Declínio;536439;255717
CNPJ_03656;18069585;-598344;2020-04-28;Engenharia civil;2025-05-31;5;Maturidade;273934;496792
CNPJ_03657;885434;-13455;2018-01-14;Comércio atacadista de calçados;2025-05-31;7;Maturidade;24;124
CNPJ_03658;20745724;1498886;2002-10-01;Produção de ferro-gusa;2025-05-31;23;Declínio;173430;259268
CNPJ_03659;1565535;80442;2020-07-16;Planos de saúde;2025-05-31;5;Maturidade;12758852;5819791
CNPJ_03660;20235792;-1228545;2014-01-29;Fabricação de automóveis;2025-05-31;11;Declínio;64437;77399
CNPJ_03653;2976824;235917;2022-05-04;Hotéis e pousadas;2025-05-31;3;Expansão;0;55
CNPJ_03661;82401;2931;2020-12-24;Consultoria empresarial;2025-05-31;4;Expansão;120901;35389
CNPJ_03663;1979154;-137574;2014-04-05;Montagem industrial;2025-05-31;11;Declínio;1146;0
CNPJ_03664;245529;24466;2023-11-27;Seguros de vida;2025-05-31;2;Expansão;0;198
CNPJ_03665;25112049;525278;2011-01-11;Cultivo de trigo;2025-05-31;14;Declínio;74;0
CNPJ_03666;2055737;135768;2018-11-27;Consultoria empresarial;2025-05-31;7;Maturidade;0;885
CNPJ_03667;1838309;35625;2014-06-20;Atividades de bancos múltiplos;2025-05-31;11;Declínio;0;118
CNPJ_03668;227214;13841;2022-04-18;Serviços de tecnologia da informação;2025-05-31;3;Expansão;1438959;101313
CNPJ_03669;2302529;190807;2019-12-14;Montagem industrial;2025-05-31;5;Maturidade;19567878;2462094
CNPJ_03662;220979;-7057;2020-08-01;Montagem industrial;2025-05-31;5;Maturidade;864;78
CNPJ_03438;173209;-11125;2020-02-06;Serviços de tecnologia da informação;2025-05-31;5;Maturidade;641;698
CNPJ_03652;2369378;-129529;2020-11-16;Telecomunicações sem fio;2025-05-31;5;Maturidade;214327;1848740
CNPJ_03650;180394;-1741;2022-11-17;Construção de rodovias;2025-05-31;3;Expansão;0;0
CNPJ_03634;251097;-636;2019-06-06;Televisão por assinatura;2025-05-31;6;Maturidade;202;0
CNPJ_03635;134995;-7905;2021-08-06;Comércio atacadista de tecidos;2025-05-31;4;Expansão;65;0
CNPJ_03636;2878120;52012;2019-12-19;Engenharia civil;2025-05-31;5;Maturidade;76167;1077071
CNPJ_03637;848978;61762;2016-10-02;Televisão aberta;2025-05-31;9;Maturidade;70;0
CNPJ_03638;1797520;153040;2022-10-31;Produção cinematográfica;2025-05-31;3;Expansão;0;33
CNPJ_03639;763954;-2447;2014-11-14;Fabricação de móveis;2025-05-31;11;Declínio;16925675;2663688
CNPJ_03640;122917534;1058848;2000-06-14;Engenharia civil;2025-05-31;25;Declínio;0;266
CNPJ_03651;22883085;-936355;2012-08-13;Atividades hospitalares;2025-05-31;13;Declínio;877;0
CNPJ_03641;1721629;-68762;2016-04-12;Padaria e confeitaria;2025-05-31;9;Maturidade;0;73
CNPJ_03643;1487060;49524;2017-11-24;Planos de saúde;2025-05-31;8;Maturidade;0;36
CNPJ_03644;996186;-15652;2017-02-17;Fabricação de caminhões e ônibus;2025-05-31;8;Maturidade;4738565;3683032
CNPJ_03645;580366;-19516;2019-12-18;Cultivo de arroz;2025-05-31;5;Maturidade;18;0
CNPJ_03646;447999;-21768;2021-04-06;Serviços de tecnologia da informação;2025-05-31;4;Expansão;7000;0
CNPJ_03647;240042;-10859;2021-03-03;Comércio atacadista de tecidos;2025-05-31;4;Expansão;356894;71943
CNPJ_03648;81930;-1064;2023-04-12;Fabricação de móveis;2025-05-31;2;Expansão;5831;73
CNPJ_03649;194440;10813;2022-07-31;Administração pública;2025-05-31;3;Expansão;0;41
CNPJ_03642;9339036;-371682;2015-04-12;Obras de infraestrutura elétrica;2025-05-31;10;Declínio;1701;0
CNPJ_04999;155012;-15073;2023-02-09;Hotéis e pousadas;2025-05-31;2;Expansão;0;80
CNPJ_03437;2595357;-57131;2022-07-28;Comércio atacadista de bebidas;2025-05-31;3;Expansão;0;200
CNPJ_03435;98764;3506;2023-12-26;Geração de energia elétrica;2025-05-31;1;Início;72952;16659
CNPJ_03224;23450645;1983627;2021-05-26;Comércio atacadista de alimentos;2025-05-31;4;Expansão;0;1271
CNPJ_03225;286206;-4863;2019-09-08;Transporte ferroviário de carga;2025-05-31;6;Maturidade;0;31
CNPJ_03226;216874;-31119;2020-06-09;Cultivo de trigo;2025-05-31;5;Maturidade;2608;0
CNPJ_03227;3592425;-141316;2015-04-07;Produção cinematográfica;2025-05-31;10;Declínio;17;0
CNPJ_03228;156329976;-3600199;1999-11-25;Armazenamento geral;2025-05-31;26;Declínio;0;94
CNPJ_03229;190004;22541;2022-12-28;Fabricação de produtos químicos;2025-05-31;2;Expansão;11175;0
CNPJ_03230;1983545;7323;2019-05-30;Consultoria empresarial;2025-05-31;6;Maturidade;16152328;3665613
CNPJ_03231;401617;19392;2016-11-21;Produção de alumínio;2025-05-31;9;Maturidade;5965;686
CNPJ_03232;222810;-15192;2021-05-13;Fabricação de móveis;2025-05-31;4;Expansão;6077;0
CNPJ_03233;26897266;588279;2006-03-27;Televisão por assinatura;2025-05-31;19;Declínio;158;14
CNPJ_03234;1963672;40991;2017-02-22;Transporte ferroviário de carga;2025-05-31;8;Maturidade;0;0
CNPJ_03235;129655999;-1590800;1994-12-07;Seguros de vida;2025-05-31;30;Declínio;0;0
CNPJ_03236;13236114;-54787;2003-08-14;Transporte ferroviário de carga;2025-05-31;22;Declínio;0;1024
CNPJ_03237;1278092;81377;2019-05-14;Comércio atacadista de alimentos;2025-05-31;6;Maturidade;349342;34889
CNPJ_03238;86301;-5705;2023-03-03;Engenharia civil;2025-05-31;2;Expansão;0;1384
CNPJ_03223;2611618;137065;2017-12-24;Fabricação de papel;2025-05-31;7;Maturidade;242;31
CNPJ_03222;11588290;-994984;2005-05-24;Montagem industrial;2025-05-31;20;Declínio;0;94
CNPJ_03221;212520;-2540;2021-02-08;Televisão por assinatura;2025-05-31;4;Expansão;0;421
CNPJ_03220;2949294;-7473;2021-08-01;Fabricação de papel;2025-05-31;4;Expansão;0;100
CNPJ_03204;6172112;379847;2021-03-24;Telecomunicações sem fio;2025-05-31;4;Expansão;0;0
CNPJ_03205;108983992;-2235764;2013-07-18;Fabricação de caminhões e ônibus;2025-05-31;12;Declínio;0;939
CNPJ_03206;146858;12084;2020-08-26;Produção cinematográfica;2025-05-31;5;Maturidade;6052555;2237668
CNPJ_03207;14947789;998561;2020-03-16;Transporte rodoviário de carga;2025-05-31;5;Maturidade;474;0
CNPJ_03208;78730;-6671;2022-03-11;Comércio atacadista de medicamentos;2025-05-31;3;Expansão;171634;58846
CNPJ_03209;1279865;80486;2020-11-15;Seguros de vida;2025-05-31;5;Maturidade;152139;147055
CNPJ_03210;120747;-2244;2020-10-02;Produção de ferro-gusa;2025-05-31;5;Maturidade;1090101;1304660
CNPJ_03239;16083429;120352;2005-01-05;Comércio atacadista de tecidos;2025-05-31;20;Declínio;8;0
CNPJ_03211;1803125;-57247;2015-01-11;Produção de alumínio;2025-05-31;10;Declínio;24821400;5391361
CNPJ_03213;2355259;-217697;2017-04-21;Comércio varejista de alimentos;2025-05-31;8;Maturidade;0;409
CNPJ_03214;207587;11097;2020-06-04;Fabricação de caminhões e ônibus;2025-05-31;5;Maturidade;7940965;1494631
CNPJ_03215;12829072;-841803;2010-10-02;Fabricação de papel;2025-05-31;15;Declínio;5909819;1825757
CNPJ_03216;196487;18004;2019-10-22;Comércio atacadista de alimentos;2025-05-31;6;Maturidade;3284608;897079
CNPJ_03217;1711303;-2142;2014-01-12;Atividades de bancos múltiplos;2025-05-31;11;Declínio;0;1136
CNPJ_03218;626047;-57763;2014-06-14;Armazenamento geral;2025-05-31;11;Declínio;9754;1136
CNPJ_03219;18269461;660552;2004-03-08;Comércio varejista de alimentos;2025-05-31;21;Declínio;0;603
CNPJ_03212;1259378;-109806;2014-07-18;Produção de alumínio;2025-05-31;11;Declínio;0;99
CNPJ_03203;2700912;250718;2018-06-05;Transporte rodoviário de carga;2025-05-31;7;Maturidade;9311;0
CNPJ_03240;11860694;414953;2021-07-10;Cultivo de arroz;2025-05-31;4;Expansão;256633;35583
CNPJ_03242;2154201;172352;2014-12-23;Produção de alumínio;2025-05-31;10;Declínio;23316953;1943233
CNPJ_03263;1662964;140838;2022-02-22;Seguros de vida;2025-05-31;3;Expansão;68;0
CNPJ_03264;1665011;-5139;2021-01-29;Comércio atacadista de alimentos;2025-05-31;4;Expansão;265;6669
CNPJ_03265;2334064;-307530;2016-03-31;Construção de edifícios;2025-05-31;9;Maturidade;321;115
CNPJ_03266;204597;8794;2023-03-18;Fabricação de produtos químicos;2025-05-31;2;Expansão;1689;0
CNPJ_03267;252736;-6012;2020-02-18;Restaurantes e similares;2025-05-31;5;Maturidade;0;142
CNPJ_03268;25731477;-575859;2006-05-13;Comércio atacadista de calçados;2025-05-31;19;Declínio;0;878
CNPJ_03269;1592702;-186936;2022-08-15;Produção de alumínio;2025-05-31;3;Expansão;80314;1025075
CNPJ_03270;2487719;-138595;2019-07-28;Engenharia civil;2025-05-31;6;Maturidade;114;0
CNPJ_03271;372702;33519;2016-01-17;Distribuição de energia elétrica;2025-05-31;9;Maturidade;153;0
CNPJ_03272;2887745;48016;2014-08-06;Cultivo de soja;2025-05-31;11;Declínio;0;46
CNPJ_03273;1824486;28894;2022-10-09;Cultivo de arroz;2025-05-31;3;Expansão;7571;15160
CNPJ_03274;1753803;-152308;2017-09-07;Produção de alumínio;2025-05-31;8;Maturidade;0;50
CNPJ_03275;2362407;-158202;2022-08-12;Atividades de bancos múltiplos;2025-05-31;3;Expansão;0;9
CNPJ_03276;194680;-15411;2021-02-18;Extração de petróleo e gás natural;2025-05-31;4;Expansão;161;562
CNPJ_03277;42236810;-2333109;2011-05-08;Atividades de bancos múltiplos;2025-05-31;14;Declínio;57097;4295354
CNPJ_03262;15804462;-1359768;2007-09-06;Educação superior;2025-05-31;18;Declínio;0;368
CNPJ_03261;730327;2592;2017-01-01;Hotéis e pousadas;2025-05-31;8;Maturidade;21;24
CNPJ_03260;167509;-14896;2023-11-17;Comércio atacadista de tecidos;2025-05-31;2;Expansão;0;28
CNPJ_03259;294062;-3177;2022-05-22;Fabricação de caminhões e ônibus;2025-05-31;3;Expansão;56;0
CNPJ_03243;1670620;-157802;2017-10-31;Cultivo de soja;2025-05-31;8;Maturidade;3046;1204
CNPJ_03244;8910291;-211170;2007-10-19;Planos de saúde;2025-05-31;18;Declínio;0;320
CNPJ_03245;101936;4555;2021-09-26;Comércio atacadista de medicamentos;2025-05-31;4;Expansão;0;97
CNPJ_03246;282809;-8978;2023-04-04;Extração de minério de ferro;2025-05-31;2;Expansão;0;32
CNPJ_03247;20545678;609630;2020-10-14;Fabricação de papel;2025-05-31;5;Maturidade;0;521
CNPJ_03248;1197558;2408;2015-07-05;Educação superior;2025-05-31;10;Declínio;2684;63
CNPJ_03249;22808347;2048627;1999-06-19;Construção de edifícios;2025-05-31;26;Declínio;4525;63
CNPJ_03241;10467094;1015520;2017-07-15;Comércio varejista de alimentos;2025-05-31;8;Maturidade;556;370
CNPJ_03250;2971045;234793;2021-10-26;Fabricação de papel;2025-05-31;4;Expansão;20579;45
CNPJ_03252;214213;-17231;2023-10-17;Televisão por assinatura;2025-05-31;2;Expansão;0;124
CNPJ_03253;68729;-304;2019-11-25;Fabricação de caminhões e ônibus;2025-05-31;6;Maturidade;760647;232324
CNPJ_03254;83770110;-7984164;2011-11-25;Construção de rodovias;2025-05-31;14;Declínio;2127797;199347
CNPJ_03255;2408835;71329;2015-01-23;Produção de alumínio;2025-05-31;10;Declínio;0;281
CNPJ_03256;67708;7162;2021-10-15;Planos de saúde;2025-05-31;4;Expansão;0;13
CNPJ_03257;227916;-4986;2023-09-11;Cultivo de trigo;2025-05-31;2;Expansão;0;0
CNPJ_03258;95505;5170;2019-08-31;Extração de petróleo e gás natural;2025-05-31;6;Maturidade;132;0
CNPJ_03251;2811970;252333;2019-06-22;Produção de alumínio;2025-05-31;6;Maturidade;1621;0
CNPJ_03278;639211;59627;2014-02-17;Comércio atacadista de bebidas;2025-05-31;11;Declínio;348589;63063
CNPJ_03202;120714;-5121;2021-05-24;Construção de barragens;2025-05-31;4;Expansão;52503;128176
CNPJ_03200;59794;-2733;2023-03-02;Construção de rodovias;2025-05-31;2;Expansão;536;1160
CNPJ_03146;2677822;123317;2016-07-24;Cultivo de milho;2025-05-31;9;Maturidade;91889;3515342
CNPJ_03147;25751244;1171297;2010-01-22;Construção de barragens;2025-05-31;15;Declínio;4145;2182
CNPJ_03148;1341589;48619;2015-06-25;Fabricação de automóveis;2025-05-31;10;Declínio;0;31
CNPJ_03149;510921;2514;2022-07-25;Hotéis e pousadas;2025-05-31;3;Expansão;0;40
CNPJ_03150;1280050;-14229;2017-10-01;Correios e entregas expressas;2025-05-31;8;Maturidade;0;0
CNPJ_03151;14757674;-610834;2004-12-23;Comércio varejista de combustíveis;2025-05-31;20;Declínio;190329;10541
CNPJ_03152;145085162;13028940;2006-03-10;Serviços de tecnologia da informação;2025-05-31;19;Declínio;0;0
CNPJ_03153;158100125;-11236718;2005-01-21;Transporte ferroviário de carga;2025-05-31;20;Declínio;183;171
CNPJ_03154;827435;-75337;2017-01-07;Fabricação de automóveis;2025-05-31;8;Maturidade;6065;2216
CNPJ_03155;2585374;-6224;2016-06-18;Construção de barragens;2025-05-31;9;Maturidade;709;6148
CNPJ_03156;1284320;-158626;2014-08-24;Educação superior;2025-05-31;11;Declínio;282;0
CNPJ_03157;2098013;106094;2018-12-12;Cultivo de milho;2025-05-31;6;Maturidade;0;280
CNPJ_03158;255384;32941;2022-10-22;Serviços de tecnologia da informação;2025-05-31;3;Expansão;684695;242466
CNPJ_03159;10192691;-1205091;2008-08-11;Comércio varejista de alimentos;2025-05-31;17;Declínio;15647943;4027900
CNPJ_03160;2656218;321256;2020-04-02;Comércio atacadista de bebidas;2025-05-31;5;Maturidade;258;0
CNPJ_03145;102714;8535;2022-09-24;Comércio varejista de alimentos;2025-05-31;3;Expansão;57;0
CNPJ_03144;180691;17809;2023-11-27;Atividades de bancos múltiplos;2025-05-31;2;Expansão;335;0
CNPJ_03143;77241229;551628;2002-11-07;Restaurantes e similares;2025-05-31;23;Declínio;262;0
CNPJ_03142;21859026;-2165537;1999-09-11;Saneamento básico;2025-05-31;26;Declínio;0;126131
CNPJ_03126;190954;9860;2023-05-15;Administração pública;2025-05-31;2;Expansão;0;243
CNPJ_03127;132897;12385;2021-06-23;Fabricação de automóveis;2025-05-31;4;Expansão;9115;4026
CNPJ_03128;127111;1489;2019-08-23;Consultoria empresarial;2025-05-31;6;Maturidade;56;65
CNPJ_03129;186490;-14450;2022-02-16;Restaurantes e similares;2025-05-31;3;Expansão;2558;0
CNPJ_03130;168842;-24366;2020-07-25;Atividades hospitalares;2025-05-31;5;Maturidade;0;669
CNPJ_03131;25235437;2419914;2012-12-24;Atividades hospitalares;2025-05-31;12;Declínio;341;0
CNPJ_03132;244480;-4359;2023-06-21;Comércio atacadista de medicamentos;2025-05-31;2;Expansão;4007;2670
CNPJ_03161;2806841;211434;2014-09-07;Obras de infraestrutura elétrica;2025-05-31;11;Declínio;37;58
CNPJ_03133;2854974;275571;2019-12-17;Televisão por assinatura;2025-05-31;5;Maturidade;0;38
CNPJ_03135;110236696;-2676892;2015-01-13;Construção de rodovias;2025-05-31;10;Declínio;30;73
CNPJ_03136;1305023;6294;2020-03-05;Consultoria empresarial;2025-05-31;5;Maturidade;245371;170049
CNPJ_03137;198950;18763;2023-09-14;Construção de barragens;2025-05-31;2;Expansão;0;0
CNPJ_03138;288890;25811;2020-07-31;Restaurantes e similares;2025-05-31;5;Maturidade;0;6256
CNPJ_03139;1435078;-3217;2022-10-01;Saneamento básico;2025-05-31;3;Expansão;4736;0
CNPJ_03140;1791854;55520;2015-07-31;Saneamento básico;2025-05-31;10;Declínio;0;165990
CNPJ_03141;121971;5757;2021-01-10;Comércio varejista de alimentos;2025-05-31;4;Expansão;0;0
CNPJ_03134;189730;-15940;2023-07-09;Construção de barragens;2025-05-31;2;Expansão;0;85272
CNPJ_03201;1203266;-80688;2018-11-24;Telecomunicações sem fio;2025-05-31;7;Maturidade;95;0
CNPJ_03162;138356259;-8526026;2005-08-30;Distribuição de energia elétrica;2025-05-31;20;Declínio;300;0
CNPJ_03164;1330033;-73228;2021-06-29;Comércio atacadista de medicamentos;2025-05-31;4;Expansão;0;6784
CNPJ_03185;225019;7837;2021-12-16;Planos de saúde;2025-05-31;3;Expansão;0;0
CNPJ_03186;228337;-12938;2023-07-15;Restaurantes e similares;2025-05-31;2;Expansão;623;0
CNPJ_03187;20013949;-226452;2012-12-27;Saneamento básico;2025-05-31;12;Declínio;0;69
CNPJ_03188;133804;2509;2019-03-04;Fabricação de produtos químicos;2025-05-31;6;Maturidade;0;20074
CNPJ_03189;7403517;-303260;2018-08-03;Atividades de bancos múltiplos;2025-05-31;7;Maturidade;0;5
CNPJ_03190;11503126;-877521;2016-11-14;Comércio varejista de combustíveis;2025-05-31;9;Maturidade;14;0
CNPJ_03191;95606883;249574;2008-10-02;Consultoria empresarial;2025-05-31;17;Declínio;0;368
CNPJ_03192;8697485;801027;2000-09-08;Planos de saúde;2025-05-31;25;Declínio;133;0
CNPJ_03193;208363;10048;2020-02-21;Comércio atacadista de medicamentos;2025-05-31;5;Maturidade;0;480
CNPJ_03194;123008;4923;2022-07-08;Cultivo de arroz;2025-05-31;3;Expansão;299;0
CNPJ_03195;508204;36821;2015-08-12;Comércio atacadista de medicamentos;2025-05-31;10;Declínio;44;0
CNPJ_03196;142345;-1798;2023-04-03;Transporte ferroviário de carga;2025-05-31;2;Expansão;0;34
CNPJ_03197;644505;44757;2019-03-02;Comércio varejista de combustíveis;2025-05-31;6;Maturidade;2023552;1406284
